RuleType,Value,N,Mean_Judge_Norm,Mean_Audience_Norm,Judge_Lift,Audience_Lift,Judge_Std,Audience_Std
Percent,Aaron Carter,1,0.566736904395062,0.5756676635178856,0.11175912689694728,0.15699913138246263,0.0,0.0
Percent,Adam Carolla,1,0.1493920972644376,0.14063678576553879,-0.30558568023367705,-0.27803174636988415,0.0,0.0
Percent,Adam Rippon,1,1.0,0.9797476759628154,0.5450222225018853,0.5610791438273925,0.0,0.0
Percent,Aiden Turner,1,0.28183143343815514,0.22820953043253833,-0.17314634405995954,-0.1904590017028846,0.0,0.0
Percent,Albert Reed,1,0.5064102564102564,0.3949777141037886,0.0514324789121417,-0.02369081803163431,0.0,0.0
Percent,Alek Skarlatos,1,0.3912185599704297,0.360668453474022,-0.06375921752768499,-0.058000078661400944,0.0,0.0
Percent,Alexa PenaVega,1,0.6823004124794407,0.6242883381645844,0.22732263498132604,0.20561980602916147,0.0,0.0
Percent,Alexandra Raisman,1,0.8200608067247663,0.793441474401452,0.36508302922665165,0.37477294226602903,0.0,0.0
Percent,Alexis Ren,1,0.7610384803757875,0.7023522158547236,0.3060607028776728,0.2836836837193007,0.0,0.0
Percent,Alfonso Ribeiro,1,0.8510818428706992,0.8317869609572611,0.3961040653725845,0.4131184288218382,0.0,0.0
Percent,Amber Riley,1,0.8556075382481984,0.8182180810704407,0.40062976075008366,0.39954954893501776,0.0,0.0
Percent,Amber Rose,1,0.2154591895971206,0.19151940574094953,-0.2395185879009941,-0.2271491263944734,0.0,0.0
Percent,Amy Purdy,1,0.7835072225164375,0.7541126824879515,0.32852944501832276,0.33544415035252856,0.0,0.0
Percent,Andy Dick,1,0.24369877918347002,0.2202435306698669,-0.21127899831464467,-0.19842500146555603,0.0,0.0
Percent,Andy Grammer,1,0.6197887340722134,0.5332135145376682,0.16481095657409867,0.11454498240224525,0.0,0.0
Percent,Antonio Brown,1,0.4299059787726428,0.40068149263991965,-0.025071798725471883,-0.017987039495503288,0.0,0.0
Percent,Antonio Sabato Jr.,1,0.3049681770011852,0.27191029997100385,-0.15000960049692946,-0.14675823216441908,0.0,0.0
Percent,Apolo Anton Ohno,2,0.7803505626730043,0.7365320715427299,0.3253727851748896,0.317863539407307,0.08201474380994905,0.09466873715307039
Percent,Arike Ogunbowale,1,0.5871212121212119,0.47694098788399997,0.13214343462309724,0.058272455748577034,0.0,0.0
Percent,Ashley Hamiliton,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Percent,Audrina Patridge,1,0.7119541989289889,0.6678353447636549,0.25697642143087424,0.24916681262823198,0.0,0.0
Percent,Babyface,1,0.39019505398815746,0.39112959045769885,-0.06478272350995723,-0.027538941677724083,0.0,0.0
Percent,Barbara Corcoran,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Percent,Belinda Carlisle,1,0.3378438331854481,0.24026534775559735,-0.1171339443126666,-0.17840318437982558,0.0,0.0
Percent,Bethany Mota,1,0.7398546287183196,0.696807522347435,0.28487685122020495,0.2781389902120121,0.0,0.0
Percent,Betsey Johnson,1,0.2199917287014061,0.16537557910489328,-0.2349860487967086,-0.2532929530305297,0.0,0.0
Percent,Bill Engvall,1,0.19311017875493358,0.16264793621638501,-0.2618675987431811,-0.2560205959190379,0.0,0.0
Percent,Bill Nye,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Percent,Billy Dee Williams,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Percent,Billy Ray Cyrus,1,0.2386949544925058,0.19181071100060648,-0.2162828230056089,-0.22685782113481645,0.0,0.0
Percent,Bindi Irwin,1,0.9014964632448443,0.8907895720297901,0.44651868574672965,0.4721210398943672,0.0,0.0
Percent,Bobby Bones,1,0.30659313307162767,0.25163921949312246,-0.14838464442648702,-0.16702931264230048,0.0,0.0
Percent,Bonner Bolton,1,0.19434980737162896,0.2050504547800029,-0.26062797012648575,-0.21361807735542004,0.0,0.0
Percent,Brandy,1,0.8528672423833714,0.7956115690813097,0.3978894648852567,0.37694303694588677,0.0,0.0
Percent,Brant Daugherty,1,0.7028044970110284,0.6087667823956344,0.24782671951291374,0.1900982502602115,0.0,0.0
Percent,Bristol Palin,2,0.16700927384750913,0.13224745819409003,-0.28796850365060556,-0.28642107394133287,0.01939022622846158,0.03917271051407917
Percent,Brooke Burke,1,0.9179393939393939,0.9141038172012328,0.46296161644127926,0.49543528506580986,0.0,0.0
Percent,Buzz Aldrin,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Percent,Calvin Johnson Jr.,1,0.5364913521325422,0.509029403017345,0.08151357463442749,0.09036087088192207,0.0,0.0
Percent,Cameron Mathison,1,0.4593388344084314,0.4257213036779205,0.004361056910316685,0.00705277154249756,0.0,0.0
Percent,Candace Cameron Bure,1,0.29384836256888036,0.2635534675100774,-0.16112941492923433,-0.15511506462534552,0.0,0.0
Percent,Carlos PenaVega,1,0.7786502580501501,0.7445618369797438,0.3236724805520354,0.32589330484432083,0.0,0.0
Percent,Carson Kressley,1,0.2197855750487329,0.1818783333647392,-0.2351922024493818,-0.23679019877068375,0.0,0.0
Percent,Chad Ochocinco,1,0.356033209533821,0.33833003246756765,-0.09894456796429368,-0.08033849966785528,0.0,0.0
Percent,Chaka Khan,1,0.041666666666666706,0.03815080789946139,-0.413311110831448,-0.38051772423596153,0.0,0.0
Percent,Charlie White,1,0.7070654398240604,0.6573518644473698,0.25208766232594576,0.23868333231194688,0.0,0.0
Percent,Charlotte McKinney,1,0.12612612612612611,0.09591642924976258,-0.3288516513719886,-0.32275210288566036,0.0,0.0
Percent,Charo,1,0.1901075268817204,0.14643706682122243,-0.2648702506163943,-0.2722314653142005,0.0,0.0
Percent,Chaz Bono,1,0.11388350559862187,0.11826618133275772,-0.3410942718994928,-0.3004023508026652,0.0,0.0
Percent,Chelsea Kane,1,0.8147555630469119,0.8053848097375788,0.3597777855487972,0.3867162776021558,0.0,0.0
Percent,Chris Jericho,1,0.5986054068149612,0.5251686075175271,0.14362762931684653,0.10650007538210421,0.0,0.0
Percent,Chris Kattan,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Percent,Chris Mazdzer,1,0.45779220779220786,0.437526030164983,0.002814430294093173,0.01885749802956005,0.0,0.0
Percent,Chris Soules,1,0.19404335346257512,0.19746387353143355,-0.26093442403553957,-0.22120465860398938,0.0,0.0
Percent,Christina Milian,1,0.8134448844409243,0.7478541339836547,0.35846710694280964,0.3291856018482318,0.0,0.0
Percent,Chuck Liddell,1,0.15837889122519105,0.17463598270723105,-0.29659888627292363,-0.24403254942819189,0.0,0.0
Percent,Chuck Wicks,1,0.5882177097048007,0.500248519936392,0.133239932206686,0.08157998780096903,0.0,0.0
Percent,Chynna Phillips,1,0.6636066911464709,0.6465872418583329,0.20862891364835617,0.22791870972291,0.0,0.0
Percent,Cloris Leachman,1,0.13221698935984652,0.10170229473789773,-0.32276078813826814,-0.3169662373975252,0.0,0.0
Percent,Clyde Drexler,1,0.05555555555555556,0.045472571050892266,-0.3994222219425591,-0.3731959610845307,0.0,0.0
Percent,Cody Linley,1,0.4481210713574911,0.41252167727219297,-0.006856706140623614,-0.006146854863229967,0.0,0.0
Percent,Cody Simpson,1,0.5328528550490741,0.4193287905313074,0.0778750775509594,0.000660258395884461,0.0,0.0
Percent,Corbin Bleu,1,0.8678278045794523,0.8440078380385666,0.4128500270813376,0.42533930590314367,0.0,0.0
Percent,Cristian de la Fuente,1,0.5127856911346776,0.4888341876598357,0.05780791363656296,0.07016565552441278,0.0,0.0
Percent,D. L. Hughley,1,0.10705308995735657,0.10288618511142779,-0.3479246875407581,-0.31578234702399516,0.0,0.0
Percent,Danelle Umstead,1,0.27695852534562204,0.22136117851540754,-0.17801925215249265,-0.1973073536200154,0.0,0.0
Percent,Danica McKellar,1,0.6459378048286338,0.5767837828817763,0.19096002733051914,0.1581152507463534,0.0,0.0
Percent,David Alan Grier,1,0.5016604497229323,0.42148471521528,0.046682672224817645,0.002816183079857093,0.0,0.0
Percent,David Arquette,1,0.43824924211112215,0.412649609344842,-0.016728535386992538,-0.006018922790580916,0.0,0.0
Percent,David Hasselhoff,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Percent,David Ross,1,0.26591776252886745,0.2560941345982661,-0.18906001496924724,-0.16257439753715686,0.0,0.0
Percent,DeMarcus Ware,1,0.6804168800136541,0.577698150445878,0.2254391025155394,0.1590296183104551,0.0,0.0
Percent,Debbie Gibson,1,0.43181818181818166,0.35723776013236674,-0.02315959567993303,-0.06143077200305619,0.0,0.0
Percent,Debi Mazar,1,0.24902131733251276,0.2708663158619836,-0.20595646016560193,-0.1478022162734393,0.0,0.0
Percent,Denise Richards,1,0.44844764641742496,0.3894520733397681,-0.006530131080689727,-0.02921645879565482,0.0,0.0
Percent,Derek Fisher,1,0.2875874125874126,0.23054929437971478,-0.16739036491070208,-0.18811923775570816,0.0,0.0
Percent,Diana Nyad,1,0.2608695652173913,0.17634560906515584,-0.1941082122807234,-0.2423229230702671,0.0,0.0
Percent,Donald Driver,1,0.5442410680747396,0.5511792626644392,0.08926329057662491,0.13251073052901624,0.0,0.0
Percent,Donny Osmond,1,0.6070138594432032,0.5921829194178607,0.1520360819450885,0.1735143872824378,0.0,0.0
Percent,Dorothy Hamill,1,0.37735849056603765,0.38951048951048955,-0.07761928693207704,-0.029158042624933378,0.0,0.0
Percent,Doug Flutie,1,0.21327268863035556,0.19187541331349883,-0.24170508886775913,-0.2267931188219241,0.0,0.0
Percent,Drew Carey,1,0.2615359261700725,0.24446350037558837,-0.1934418513280422,-0.17420503175983457,0.0,0.0
Percent,Drew Lachey,1,0.5019499178981937,0.381832201981564,0.046972140400078966,-0.036836330153858954,0.0,0.0
Percent,Drew Scott,1,0.2954670504810758,0.2799030359546324,-0.1595107270170389,-0.13876549618079054,0.0,0.0
Percent,Elisabetta Canalis,1,0.38888888888888895,0.2367249378867101,-0.06608888860922574,-0.18194359424871284,0.0,0.0
Percent,Elizabeth Berkley Lauren,1,0.7388832992561866,0.6849608133956987,0.2839055217580719,0.26629228126027576,0.0,0.0
Percent,Emmitt Smith,2,0.5541646127798545,0.5247530322307871,0.09918683528173983,0.10608450009536413,0.021981398831273313,0.05832386782774279
Percent,Erika Jayne,1,0.34777921051118393,0.28331731118356096,-0.10719856698693075,-0.13535122095186197,0.0,0.0
Percent,Erin Andrews,1,0.5416962345224235,0.5473381665101579,0.08671845702430886,0.12866963437473494,0.0,0.0
Percent,Evan Lysacek,1,0.7205297148693375,0.7275582994222165,0.2655519373712228,0.30888976728679357,0.0,0.0
Percent,Evanna Lynch,1,0.7756145836167653,0.7260747166723801,0.3206368061186506,0.30740618453695717,0.0,0.0
Percent,Florence Henderson,1,0.3466004587433159,0.29460983758959736,-0.10837731875479878,-0.12405869454582558,0.0,0.0
Percent,Floyd Mayweather Jr.,1,0.2912201317774074,0.2357812681497765,-0.16375764572070728,-0.18288726398564642,0.0,0.0
Percent,Frankie Muniz,1,0.568714923474741,0.5645657227562679,0.11373714597662626,0.145897190620845,0.0,0.0
Percent,Gary Busey,1,0.18108974358974356,0.13981799707247183,-0.27388803390837113,-0.2788505350629511,0.0,0.0
Percent,Gavin DeGraw,1,0.17490196078431378,0.15869073754387852,-0.2800758167138009,-0.2599777945915444,0.0,0.0
Percent,Geraldo Rivera,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Percent,Gilles Marini,2,0.8076512982563259,0.7664766783364035,0.3526735207582112,0.3478081462009806,0.07489107866374134,0.08717310316992866
Percent,Ginger Zee,1,0.6102912610385314,0.6104888973965886,0.15531348354041669,0.1918203652611657,0.0,0.0
Percent,Gladys Knight,1,0.1717914438502674,0.16289810094357565,-0.2831863336478473,-0.2557704311918473,0.0,0.0
Percent,Harry Hamlin,1,0.3009841375814447,0.21830159686291392,-0.15399363991666998,-0.200366935272509,0.0,0.0
Percent,Hayes Grier,1,0.638507890385237,0.5412607139085533,0.18353011288712234,0.12259218177313042,0.0,0.0
Percent,Heather Mills,1,0.6067465738490989,0.5458977764455087,0.15176879635098423,0.1272292443100858,0.0,0.0
Percent,Heather Morris,1,0.7588736870603567,0.729395570793042,0.30389590956224205,0.310727038657619,0.0,0.0
Percent,Helio Castroneves,2,0.702086750114944,0.6332268600244163,0.24710897261682935,0.21455832788899337,0.06364257934318707,0.11006435768739242
