RuleType,Value,N,Mean_Judge_Norm,Mean_Audience_Norm,Judge_Lift,Audience_Lift,Judge_Std,Audience_Std
Percent,14.0,1,0.7341772624791492,0.673075459503808,0.2791994849810345,0.25440692736838505,0.0,0.0
Percent,15.0,1,0.638507890385237,0.5412607139085533,0.18353011288712234,0.12259218177313042,0.0,0.0
Percent,16.0,2,0.8692517971897129,0.8526205419868944,0.4142740196915982,0.4339520098514715,0.033516825091104485,0.018816456596663866
Percent,17.0,5,0.7651738458099372,0.7120944157636495,0.3101960683118225,0.2934258836282266,0.13508043343005618,0.16842363347556008
Percent,18.0,3,0.6693455022668591,0.63425689134036,0.21436772476874438,0.21558835920493707,0.15981957404310804,0.1616774753241494
Percent,19.0,2,0.38415422215689016,0.3471208299192428,-0.07082355534122453,-0.07154770221618012,0.19775472208091943,0.17570066121107358
Percent,20.0,4,0.7331515423391867,0.706830488709637,0.278173764841072,0.2881619565742141,0.08683428594242612,0.10298430026847212
Percent,21.0,10,0.42454580540208187,0.37360048123522005,-0.030431972096032822,-0.04506805090020288,0.22504542169130368,0.21735678067542769
Percent,22.0,5,0.6146239018692639,0.5692654146130777,0.15964612437114917,0.15059688247765474,0.1695910199113721,0.18787423084856247
Percent,23.0,4,0.8076881099594035,0.7714104500683485,0.35271033246128886,0.3527419179329256,0.13187032300614268,0.14417951342136492
Percent,24.0,6,0.6909961497928393,0.6576708469721422,0.2360183722947246,0.23900231483671924,0.16915488746747895,0.16651714420350233
Percent,25.0,10,0.6644504226142542,0.6138519744670591,0.20947264511613956,0.19518344233163615,0.18746066124640193,0.18004050596009524
Percent,26.0,7,0.7062172695752484,0.6788545623618477,0.25123949207713375,0.2601860302264248,0.17578710663922623,0.17597265908772644
Percent,27.0,10,0.5869430948881179,0.5425995301126371,0.13196531739000322,0.12393099797721413,0.196408174838618,0.2022437025395809
Percent,28.0,7,0.6564421409715343,0.6032605160074647,0.20146436347341962,0.18459198387204173,0.24579930405283787,0.25391772702171556
Percent,29.0,10,0.5438646804663924,0.5181974540979077,0.08888690296827767,0.0995289219624848,0.27140942250585043,0.2613277818527989
Percent,30.0,11,0.5454599044175127,0.5178340662686658,0.090482126919398,0.09916553413324286,0.19881805704822328,0.20756198585262584
Percent,31.0,12,0.6297599764193376,0.5985821659390247,0.17478219892122288,0.17991363380360176,0.2508387022228093,0.24756834932145186
Percent,32.0,14,0.4210913501491609,0.40185070986999877,-0.03388642734895381,-0.016817822265424165,0.28080806758869625,0.28514460630353217
Percent,33.0,10,0.479341475130769,0.43357030023517684,0.024363697632654335,0.01490176809975391,0.19559023270988402,0.19807242634779354
Percent,34.0,10,0.42137454220087367,0.3701246298815753,-0.03360323529724102,-0.04854390225384764,0.27442921861445446,0.26351692432559926
Percent,35.0,11,0.4737132463980101,0.4347815272517738,0.018735468899895413,0.016112995116350892,0.2284424190579302,0.22937593065663497
Percent,36.0,8,0.5961503177096094,0.550136982794099,0.14117254021149467,0.13146845065867602,0.18959641432876748,0.1935413164727458
Percent,37.0,8,0.4297914812098427,0.40987827372224384,-0.025186296288272014,-0.008790258413179097,0.27431892817538067,0.2701600447495759
Percent,38.0,5,0.44996245730845574,0.389385842141164,-0.005015320189658945,-0.029282689994258926,0.09537337680907064,0.11076123799002795
Percent,39.0,9,0.5014526223842912,0.4591434391374441,0.046474844886176536,0.040474907002021165,0.22542815424017906,0.21608045166033363
Percent,40.0,5,0.4241870295214794,0.3973119601851857,-0.03079074797663528,-0.021356571950237213,0.14535288200939223,0.12917024147344372
Percent,41.0,7,0.3236982736076213,0.2721720339298686,-0.13127950389049337,-0.14649649820555433,0.1642171980212673,0.15990520952692724
Percent,42.0,10,0.5000320339690096,0.47839515178259606,0.04505425647089495,0.05972661964717313,0.27732266317257914,0.2713877581945167
Percent,43.0,10,0.3025351964957453,0.26732508171025327,-0.1524425810023694,-0.15134345042516967,0.20381604920139615,0.1857037993254875
Percent,44.0,3,0.17817389582095466,0.14155013897281932,-0.27680388167716,-0.2771183931626036,0.11259010316998154,0.1071510254304909
Percent,45.0,5,0.2558989970998718,0.23472805182137652,-0.1990787803982429,-0.18394048031404642,0.14808872494252265,0.13987376521712147
Percent,46.0,6,0.19020384344475172,0.16124745139984395,-0.26477393405336297,-0.257421080735579,0.17884923094277635,0.14129062044223228
Percent,47.0,6,0.3722899605887555,0.3384599821938724,-0.08268781690935917,-0.08020854994155052,0.15128856227723309,0.1461960131272109
Percent,48.0,2,0.2921798641845459,0.2511923874889833,-0.1627979133135688,-0.16747614464643962,0.028165644879104196,0.03505749655322346
Percent,49.0,3,0.29765073857569174,0.2628426691329601,-0.15732703892242295,-0.15582586300246282,0.13978497482848112,0.14642540948968955
Percent,50.0,8,0.4598080877774938,0.3879467449799978,0.004830310279379135,-0.030721787155425118,0.2184241425837134,0.21768403023004765
Percent,51.0,4,0.32646297372295235,0.3099250991542138,-0.12851480377516233,-0.10874343298120914,0.18820504804522342,0.18573793517516404
Percent,52.0,6,0.40419088353142435,0.34852618886618303,-0.05078689396669034,-0.0701423432692399,0.10074158331171047,0.07791054939632706
Percent,53.0,3,0.3373628429678377,0.31386570728499097,-0.117614934530277,-0.10480282485043196,0.23992073029016983,0.21767172179144365
Percent,54.0,2,0.30455052538831984,0.2113775636378048,-0.15042725210979485,-0.20729096849761813,0.0035663878068751542,0.006924033225109122
Percent,55.0,2,0.13076796308503624,0.12223175018779418,-0.32420981441307845,-0.29643678194762874,0.13076796308503624,0.12223175018779418
Percent,56.0,3,0.35300726095802826,0.33054443466084543,-0.10197051654008643,-0.0881240974745775,0.12183696406292825,0.1204603272952073
Percent,57.0,3,0.14673168466271916,0.15346166492705254,-0.3082460928353955,-0.2652068672083704,0.17336052828805654,0.17041832819375594
Percent,58.0,3,0.1488044441193443,0.1129168529692542,-0.3061733333787704,-0.30575167916616874,0.1722869845720502,0.13663941163676457
Percent,59.0,1,0.2769523725406078,0.20990129791588355,-0.1780254049575069,-0.20876723421953938,0.0,0.0
Percent,60.0,2,0.37337809129224836,0.3436914443405611,-0.08159968620586633,-0.07497708779486184,0.06912104565589239,0.06618482422150401
Percent,61.0,2,0.335228086367642,0.29346656363339685,-0.11974969113047268,-0.12520196850202608,0.158350007549908,0.15034075472538416
Percent,62.0,4,0.1707208199526017,0.16572256853395323,-0.284256957545513,-0.2529459636014697,0.1874847601580368,0.17125987417374064
Percent,64.0,3,0.2157113211502683,0.18011545762532566,-0.23926645634784638,-0.23855307451009727,0.12115080596623916,0.11970489707731112
Percent,65.0,1,0.10256410256410259,0.07929724596391265,-0.3524136749340121,-0.3393712861715103,0.0,0.0
Percent,66.0,2,0.0950537634408602,0.07321853341061121,-0.3599240140572545,-0.34544999872481175,0.0950537634408602,0.07321853341061121
Percent,67.0,1,0.1717914438502674,0.16289810094357565,-0.2831863336478473,-0.2557704311918473,0.0,0.0
Percent,68.0,3,0.1396440689957153,0.12476582273340363,-0.3153337085023994,-0.2939027094020193,0.11905960828069465,0.10206456749207535
Percent,70.0,1,0.23499383817780028,0.20110098720251388,-0.2199839393203144,-0.21756754493290906,0.0,0.0
Percent,71.0,2,0.09054487179487178,0.06990899853623592,-0.36443290570324294,-0.348759533599187,0.09054487179487178,0.06990899853623592
Percent,72.0,2,0.10999586435070305,0.08268778955244664,-0.34498191314741167,-0.3359807425829763,0.10999586435070305,0.08268778955244664
Percent,74.0,1,0.186470588235294,0.1637933029621965,-0.2685071892628207,-0.25487522917322647,0.0,0.0
Percent,76.0,3,0.1902859366033731,0.1654432657312072,-0.2646918408947416,-0.2532252664042157,0.1435235456890933,0.12297896294325789
Percent,80.0,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
