RuleType,Value,N,Mean_Judge_Norm,Mean_Audience_Norm,Judge_Lift,Audience_Lift,Judge_Std,Audience_Std
Percent,Argentina,1,0.9086309523809524,0.8808440943702347,0.4536531748828377,0.46217556223481177,0.0,0.0
Percent,Australia,2,0.7171746591469592,0.6550591812805487,0.2621968816488445,0.2363906491451258,0.18432180409788512,0.23573039074924138
Percent,Brazil,2,0.702086750114944,0.6332268600244163,0.24710897261682935,0.21455832788899337,0.06364257934318707,0.11006435768739242
Percent,Canada,8,0.4323903638309442,0.392623210061969,-0.022587413667170486,-0.026045322073453947,0.2331708806012289,0.22100056247912397
Percent,Chile,2,0.5798381869841993,0.5314488951173034,0.12486040948608462,0.11278036298188049,0.06705249584952161,0.04261470745746773
Percent,Croatia,1,0.2898285906098406,0.28501871620693553,-0.16514918688827407,-0.1336498159284874,0.0,0.0
Percent,Cuba,1,0.6654410130475039,0.6698893995276446,0.21046323554938923,0.25122086739222166,0.0,0.0
Percent,Czechoslovakia,3,0.2975316632549337,0.258387948674164,-0.157446114243181,-0.16028058346125895,0.2103936657050626,0.185582721553811
Percent,England,10,0.4048283352345619,0.36844962576578094,-0.05014944226355278,-0.05021890636964199,0.24301025211341604,0.23659399867055636
Percent,France,2,0.8076512982563259,0.7664766783364035,0.3526735207582112,0.3478081462009806,0.07489107866374134,0.08717310316992866
Percent,Germany,1,0.42394526247603115,0.4002298206462835,-0.03103251502208354,-0.018438711489139448,0.0,0.0
Percent,Ireland,1,0.7756145836167653,0.7260747166723801,0.3206368061186506,0.30740618453695717,0.0,0.0
Percent,Italy,2,0.3469285329450371,0.25431761892885696,-0.10804924455307757,-0.16435091320656597,0.04196035594385186,0.017592681042146882
Percent,Mexico,1,0.3055555555555556,0.2503217904634391,-0.1494222219425591,-0.16834674167198382,0.0,0.0
Percent,Philippines,1,0.5814087735546362,0.5531326041567224,0.12643099605652147,0.13446407202129945,0.0,0.0
Percent,Poland,1,0.6486872270942249,0.6625309387574246,0.1937094495961102,0.2438624066220017,0.0,0.0
Percent,Russia,1,0.8817499271508705,0.837332948743127,0.42677214965275584,0.4186644166077041,0.0,0.0
Percent,South Africa,1,0.3639672155801187,0.316046111527907,-0.091010561917996,-0.10262242060751592,0.0,0.0
Percent,South Korea,1,0.8774655215368027,0.8666242029209064,0.422487744038688,0.44795567078548343,0.0,0.0
Percent,Spain,1,0.1901075268817204,0.14643706682122243,-0.2648702506163943,-0.2722314653142005,0.0,0.0
Percent,United States,261,0.4475468733853696,0.41171598972262546,-0.007430904112745107,-0.006952542412797469,0.2645411427724103,0.25887847412017734
Percent,Wales,1,0.7937037037037038,0.778510853468835,0.3387259262055891,0.35984232133341204,0.0,0.0
Percent,Yugoslavia,1,0.0,0.0,-0.4549777774981147,-0.41866853213542293,0.0,0.0
Rank,Australia,2,0.4343013468013468,0.6723144069734979,-0.024481387372691732,0.09497924627353338,0.33972462722462726,0.14005840539931447
Rank,Canada,1,0.8272727272727273,0.6813492063492064,0.36848999309868874,0.10401404564924188,0.0,0.0
Rank,England,1,0.6966666666666667,0.5157894736842106,0.23788393249262813,-0.061545687015753914,0.0,0.0
Rank,Italy,1,0.3296296296296296,0.6424242424242425,-0.12915310454440893,0.06508908172427796,0.0,0.0
Rank,Mexico,2,0.4683531746031746,0.5924984737484738,0.009570440429136073,0.015163313048509264,0.1947420634920635,0.1321810134310134
Rank,New Zealand,1,0.8666666666666667,0.5,0.40788393249262817,-0.07733516069996449,0.0,0.0
Rank,Russia,1,0.2708333333333333,0.34266802443991873,-0.18794940084070522,-0.23466713626004576,0.0,0.0
Rank,Taiwan China,1,0.43333333333333335,0.4583333333333333,-0.025449400840705183,-0.11900182736663117,0.0,0.0
Rank,United States,104,0.4504876076304648,0.5782237623354015,-0.008295126543573728,0.0008886016354370252,0.26060722178761014,0.16963918678261275
Rank,Venezuela,1,0.6795918367346939,0.5880821559392988,0.2208091025606554,0.010746995239334312,0.0,0.0
